"","Year","State","what","unit","how","Category","chemi_type","ferti_info","chemi_info","Value"
"1697",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(SULFUR = 77501)",0
"1698",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(THIOPHANATE-METHYL = 102001)",0
"1699",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(THIRAM = 79801)",3.7
"1700",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(CARFENTRAZONE-ETHYL = 128712)",0
"1701",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(FLUMIOXAZIN = 129034)",0
"1702",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(GLYPHOSATE ISO. SALT = 103601)",0
"1703",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(NAPROPAMIDE = 103001)",0
"1704",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(OXYFLUORFEN = 111601)",0
"1705",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(PARAQUAT = 61601)",0
"1706",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(ABAMECTIN = 122804)",0
"1707",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(ACETAMIPRID = 99050)",0
"1708",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(BIFENAZATE = 586)",0
"1709",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(BIFENTHRIN = 128825)",0
"1710",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAK ABTS-1857 = 6523)",0
"1711",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI ABTS-351 = 6522)",0
"1712",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(CHLORANTRANILIPROLE = 90100)",0
"1713",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(FLONICAMID = 128016)",0
"1714",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",0
"1715",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(MUSTARD OIL = 4901)",0
"1716",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(NALED = 34401)",0
"1717",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(NOVALURON = 124002)",0
"1718",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",0
"1719",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(SPIROMESIFEN = 24875)",0
"1720",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(THIAMETHOXAM = 60109)",0
"1721",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","OTHER","","(CYTOKININS = 116801)",0
"1722",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","OTHER","","(DIMETHYL DISULFIDE (DMDS) = 29088)",0
"1723",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","OTHER","","(REYNOUTRIA SACHALINE = 55809)",0
"1724",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","FERTILIZER","","(NITROGEN)","",18
"1725",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","FERTILIZER","","(PHOSPHATE)","",17.6
"1726",2018,"FLORIDA","BEARING - APPLICATIONS","NUMBER"," AVG","FERTILIZER","","(POTASH)","",18
"1727",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(AZOXYSTROBIN = 128810)",0
"1728",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",96
"1729",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(COPPER CHLORIDE HYD. = 23501)",0
"1730",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(COPPER HYDROXIDE = 23401)",0
"1731",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(CYPRODINIL = 288202)",33
"1732",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(DIFENOCONAZOLE = 128847)",0
"1733",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(FENHEXAMID = 90209)",0
"1734",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(FLUDIOXONIL = 71503)",33
"1735",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(FLUOPYRAM = 80302)",0
"1736",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(IPRODIONE = 109801)",0
"1737",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(ISOFETAMID = 270000)",0
"1738",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(MEFENOXAM = 113502)",0
"1739",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(PENTHIOPYRAD = 90112)",0
"1740",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(PROPICONAZOLE = 122101)",0
"1741",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(PYRIMETHANIL = 288201)",0
"1742",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(SULFUR = 77501)",0
"1743",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(THIOPHANATE-METHYL = 102001)",0
"1744",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(THIRAM = 79801)",37
"1745",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(TOTAL)",100
"1746",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(CARFENTRAZONE-ETHYL = 128712)",0
"1747",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(FLUMIOXAZIN = 129034)",0
"1748",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(GLYPHOSATE ISO. SALT = 103601)",0
"1749",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(NAPROPAMIDE = 103001)",0
"1750",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(OXYFLUORFEN = 111601)",0
"1751",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(PARAQUAT = 61601)",0
"1752",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(TOTAL)",0
"1753",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(ABAMECTIN = 122804)",0
"1754",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(ACETAMIPRID = 99050)",0
"1755",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(BIFENAZATE = 586)",0
"1756",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(BIFENTHRIN = 128825)",0
"1757",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAK ABTS-1857 = 6523)",0
"1758",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI ABTS-351 = 6522)",0
"1759",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(CHLORANTRANILIPROLE = 90100)",0
"1760",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(FLONICAMID = 128016)",0
"1761",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",0
"1762",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(MUSTARD OIL = 4901)",0
"1763",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(NALED = 34401)",0
"1764",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(NOVALURON = 124002)",0
"1765",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",0
"1766",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(SPIROMESIFEN = 24875)",0
"1767",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(THIAMETHOXAM = 60109)",0
"1768",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(TOTAL)",37
"1769",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(CYTOKININS = 116801)",0
"1770",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(DIMETHYL DISULFIDE (DMDS) = 29088)",0
"1771",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(REYNOUTRIA SACHALINE = 55809)",0
"1772",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(TOTAL)",0
"1773",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","FERTILIZER","","(NITROGEN)","",100
"1774",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","FERTILIZER","","(PHOSPHATE)","",97
"1775",2018,"FLORIDA","BEARING - TREATED","PCT OF AREA BEARING"," AVG","FERTILIZER","","(POTASH)","",100
"1776",2018,"FLORIDA","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",281750000
"1777",2018,"FLORIDA","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",2450000
"1778",2018,"FLORIDA","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",0
"1779",2018,"FLORIDA","PROCESSING - PRODUCTION","$","","TOTAL","","","",0
"1780",2018,"FLORIDA","PROCESSING","CWT","","TOTAL","","","",0
"1781",2018,"FLORIDA","PROCESSING","TONS","","TOTAL","","","",0
"1782",2018,"FLORIDA","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",2450000
"1783",2018,"NEW YORK"," ACRES HARVESTED","","","TOTAL","","","",700
"1784",2018,"NEW YORK"," ACRES PLANTED","","","TOTAL","","","",800
"1785",2018,"NEW YORK"," PRODUCTION","$","","TOTAL","","","",6229000
"1786",2018,"NEW YORK"," PRODUCTION","CWT","","TOTAL","","","",30800
"1787",2018,"NEW YORK"," YIELD","CWT / ACRE","","TOTAL","","","",44
"1788",2018,"NEW YORK","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",0
"1789",2018,"NEW YORK","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",0
"1790",2018,"NEW YORK","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",200
"1791",2018,"NEW YORK","PROCESSING - PRODUCTION","$","","TOTAL","","","",0
"1792",2018,"NEW YORK","PROCESSING","CWT","","TOTAL","","","",0
"1793",2018,"NEW YORK","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",30600
"1794",2018,"NORTH CAROLINA"," ACRES HARVESTED","","","TOTAL","","","",1000
"1795",2018,"NORTH CAROLINA"," ACRES PLANTED","","","TOTAL","","","",1100
"1796",2018,"NORTH CAROLINA"," PRODUCTION","$","","TOTAL","","","",21375000
"1797",2018,"NORTH CAROLINA"," PRODUCTION","CWT","","TOTAL","","","",125000
"1798",2018,"NORTH CAROLINA"," YIELD","CWT / ACRE","","TOTAL","","","",125
"1799",2018,"NORTH CAROLINA","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",21375000
"1800",2018,"NORTH CAROLINA","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",125000
"1801",2018,"NORTH CAROLINA","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",0
"1802",2018,"NORTH CAROLINA","PROCESSING - PRODUCTION","$","","TOTAL","","","",0
"1803",2018,"NORTH CAROLINA","PROCESSING","CWT","","TOTAL","","","",0
"1804",2018,"NORTH CAROLINA","PROCESSING","TONS","","TOTAL","","","",0
"1805",2018,"NORTH CAROLINA","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",125000
"1806",2018,"OREGON"," ACRES HARVESTED","","","TOTAL","","","",1100
"1807",2018,"OREGON"," ACRES PLANTED","","","TOTAL","","","",1300
"1808",2018,"OREGON"," PRODUCTION","$","","TOTAL","","","",11687000
"1809",2018,"OREGON"," PRODUCTION","CWT","","TOTAL","","","",110000
"1810",2018,"OREGON"," YIELD","CWT / ACRE","","TOTAL","","","",100
"1811",2018,"OREGON","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",0
"1812",2018,"OREGON","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",0
"1813",2018,"OREGON","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",700
"1814",2018,"OREGON","PROCESSING - PRODUCTION","$","","TOTAL","","","",0
"1815",2018,"OREGON","PROCESSING","CWT","","TOTAL","","","",0
"1816",2018,"OREGON","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",109300
"1817",2018,"OTHER STATES","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",12288000
"1818",2018,"OTHER STATES","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",58100
"1819",2018,"OTHER STATES","PROCESSING - PRODUCTION","$","","TOTAL","","","",14795000
"1820",2018,"OTHER STATES","PROCESSING","CWT","","TOTAL","","","",167600
"1821",2018,"WASHINGTON"," ACRES HARVESTED","","","TOTAL","","","",820
"1822",2018,"WASHINGTON"," ACRES PLANTED","","","TOTAL","","","",900
"1823",2018,"WASHINGTON"," PRODUCTION","$","","TOTAL","","","",9167000
"1824",2018,"WASHINGTON"," PRODUCTION","CWT","","TOTAL","","","",86100
"1825",2018,"WASHINGTON"," YIELD","CWT / ACRE","","TOTAL","","","",105
"1826",2018,"WASHINGTON","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",0
"1827",2018,"WASHINGTON","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",0
"1828",2018,"WASHINGTON","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",300
"1829",2018,"WASHINGTON","PROCESSING - PRODUCTION","$","","TOTAL","","","",0
"1830",2018,"WASHINGTON","PROCESSING","CWT","","TOTAL","","","",0
"1831",2018,"WASHINGTON","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",85800
"1832",2017,"CALIFORNIA"," ACRES HARVESTED","","","TOTAL","","","",38100
"1833",2017,"CALIFORNIA"," ACRES PLANTED","","","TOTAL","","","",39000
"1834",2017,"CALIFORNIA"," PRODUCTION","$","","TOTAL","","","",2530903000
"1835",2017,"CALIFORNIA"," PRODUCTION","CWT","","TOTAL","","","",24574500
"1836",2017,"CALIFORNIA"," YIELD","CWT / ACRE","","TOTAL","","","",645
"1837",2017,"CALIFORNIA","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",2336520000
"1838",2017,"CALIFORNIA","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",18996100
"1839",2017,"CALIFORNIA","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",24600
"1840",2017,"CALIFORNIA","PROCESSING - PRODUCTION","$","","TOTAL","","","",194383000
"1841",2017,"CALIFORNIA","PROCESSING","CWT","","TOTAL","","","",5553800
"1842",2017,"CALIFORNIA","PROCESSING","TONS","","TOTAL","","","",270313
"1843",2017,"CALIFORNIA","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",24549900
"1844",2017,"FLORIDA"," ACRES HARVESTED","","","TOTAL","","","",9500
"1845",2017,"FLORIDA"," ACRES PLANTED","","","TOTAL","","","",9600
"1846",2017,"FLORIDA"," PRODUCTION","$","","TOTAL","","","",299114000
"1847",2017,"FLORIDA"," PRODUCTION","CWT","","TOTAL","","","",2137500
"1848",2017,"FLORIDA"," YIELD","CWT / ACRE","","TOTAL","","","",225
"1849",2017,"FLORIDA","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",0
"1850",2017,"FLORIDA","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",0
"1851",2017,"FLORIDA","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",0
"1852",2017,"FLORIDA","PROCESSING - PRODUCTION","$","","TOTAL","","","",0
"1853",2017,"FLORIDA","PROCESSING","CWT","","TOTAL","","","",0
"1854",2017,"FLORIDA","PROCESSING","TONS","","TOTAL","","","",0
"1855",2017,"FLORIDA","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",2137500
"1856",2017,"NEW YORK"," ACRES HARVESTED","","","TOTAL","","","",1200
"1857",2017,"NEW YORK"," ACRES PLANTED","","","TOTAL","","","",1300
"1858",2017,"NEW YORK"," PRODUCTION","$","","TOTAL","","","",10415000
"1859",2017,"NEW YORK"," PRODUCTION","CWT","","TOTAL","","","",46800
"1860",2017,"NEW YORK"," YIELD","CWT / ACRE","","TOTAL","","","",39
"1861",2017,"NEW YORK","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",0
"1862",2017,"NEW YORK","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",0
"1863",2017,"NEW YORK","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",1300
"1864",2017,"NEW YORK","PROCESSING - PRODUCTION","$","","TOTAL","","","",0
"1865",2017,"NEW YORK","PROCESSING","CWT","","TOTAL","","","",0
"1866",2017,"NEW YORK","PROCESSING","TONS","","TOTAL","","","",0
"1867",2017,"NEW YORK","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",45500
"1868",2017,"NORTH CAROLINA"," ACRES HARVESTED","","","TOTAL","","","",1000
"1869",2017,"NORTH CAROLINA"," ACRES PLANTED","","","TOTAL","","","",1100
"1870",2017,"NORTH CAROLINA"," PRODUCTION","$","","TOTAL","","","",21308000
"1871",2017,"NORTH CAROLINA"," PRODUCTION","CWT","","TOTAL","","","",135000
"1872",2017,"NORTH CAROLINA"," YIELD","CWT / ACRE","","TOTAL","","","",135
"1873",2017,"NORTH CAROLINA","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",21168000
"1874",2017,"NORTH CAROLINA","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",126000
"1875",2017,"NORTH CAROLINA","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",6300
"1876",2017,"NORTH CAROLINA","PROCESSING - PRODUCTION","$","","TOTAL","","","",140000
"1877",2017,"NORTH CAROLINA","PROCESSING","CWT","","TOTAL","","","",2700
"1878",2017,"NORTH CAROLINA","PROCESSING","TONS","","TOTAL","","","",149
"1879",2017,"NORTH CAROLINA","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",128700
"1880",2017,"OREGON"," ACRES HARVESTED","","","TOTAL","","","",2200
"1881",2017,"OREGON"," ACRES PLANTED","","","TOTAL","","","",2400
"1882",2017,"OREGON"," PRODUCTION","$","","TOTAL","","","",22048000
"1883",2017,"OREGON"," PRODUCTION","CWT","","TOTAL","","","",200200
"1884",2017,"OREGON"," YIELD","CWT / ACRE","","TOTAL","","","",91
"1885",2017,"OREGON","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",6396000
"1886",2017,"OREGON","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",32800
"1887",2017,"OREGON","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",0
"1888",2017,"OREGON","PROCESSING - PRODUCTION","$","","TOTAL","","","",15652000
"1889",2017,"OREGON","PROCESSING","CWT","","TOTAL","","","",167400
"1890",2017,"OREGON","PROCESSING","TONS","","TOTAL","","","",4565
"1891",2017,"OREGON","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",200200
"1892",2017,"OTHER STATES"," ACRES HARVESTED","","","TOTAL","","","",0
"1893",2017,"OTHER STATES"," ACRES PLANTED","","","TOTAL","","","",0
"1894",2017,"OTHER STATES"," PRODUCTION","$","","TOTAL","","","",0
"1895",2017,"OTHER STATES"," PRODUCTION","CWT","","TOTAL","","","",0
"1896",2017,"OTHER STATES"," YIELD","CWT / ACRE","","TOTAL","","","",0
"1897",2017,"OTHER STATES","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",316105000
"1898",2017,"OTHER STATES","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",2217100
"1899",2017,"OTHER STATES","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",0
"1900",2017,"OTHER STATES","PROCESSING - PRODUCTION","$","","TOTAL","","","",5449000
"1901",2017,"OTHER STATES","PROCESSING","CWT","","TOTAL","","","",78800
"1902",2017,"OTHER STATES","PROCESSING","TONS","","TOTAL","","","",2677
"1903",2017,"OTHER STATES","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",0
"1904",2017,"WASHINGTON"," ACRES HARVESTED","","","TOTAL","","","",1200
"1905",2017,"WASHINGTON"," ACRES PLANTED","","","TOTAL","","","",1300
"1906",2017,"WASHINGTON"," PRODUCTION","$","","TOTAL","","","",12025000
"1907",2017,"WASHINGTON"," PRODUCTION","CWT","","TOTAL","","","",114000
"1908",2017,"WASHINGTON"," YIELD","CWT / ACRE","","TOTAL","","","",95
"1909",2017,"WASHINGTON","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",0
"1910",2017,"WASHINGTON","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",0
"1911",2017,"WASHINGTON","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",1100
"1912",2017,"WASHINGTON","PROCESSING - PRODUCTION","$","","TOTAL","","","",0
"1913",2017,"WASHINGTON","PROCESSING","CWT","","TOTAL","","","",0
"1914",2017,"WASHINGTON","PROCESSING","TONS","","TOTAL","","","",0
"1915",2017,"WASHINGTON","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",112900
"1916",2016,"CALIFORNIA"," ACRES HARVESTED","","","TOTAL","","","",38200
"1917",2016,"CALIFORNIA"," ACRES PLANTED","","","TOTAL","","","",38500
"1918",2016,"CALIFORNIA"," PRODUCTION","$","","TOTAL","","","",2849626000
"1919",2016,"CALIFORNIA"," PRODUCTION","CWT","","TOTAL","","","",27122000
"1920",2016,"CALIFORNIA"," YIELD","CWT / ACRE","","TOTAL","","","",710
"1921",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(AZOXYSTROBIN = 128810)",2300
"1922",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",0
"1923",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(BACILLUS PUMILUS = 6485)",0
"1924",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(BACILLUS SUBTILIS = 6479)",0
"1925",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(BLAD = 30006)",4400
"1926",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(BORAX DECAHYDRATE = 11102)",0
"1927",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(BOSCALID = 128008)",11000
"1928",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",222600
"1929",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(COPPER OXIDE = 25601)",0
"1930",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(CYFLUFENAMID = 555550)",300
"1931",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(CYPRODINIL = 288202)",13700
"1932",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(FENHEXAMID = 90209)",20800
"1933",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(FLUDIOXONIL = 71503)",9200
"1934",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(FLUOPYRAM = 80302)",1000
"1935",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(FLUXAPYROXAD = 138009)",2900
"1936",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(FOSETYL-AL = 123301)",0
"1937",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(IPRODIONE = 109801)",0
"1938",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(MEFENOXAM = 113502)",2300
"1939",2016,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(MONO-POTASSIUM SALT = 76416)",0
